StateCode,YearMonth,PCP,TAVG,PDSI
2,201009,0.6,75.4,-0.89
2,201010,1.35,62.7,-0.52
2,201011,0.19,48.3,-0.92
2,201012,1.67,46.7,-0.73
2,201101,0.05,41.5,-1.39
2,201102,1.05,41.7,-1.25
2,201103,0.33,53.3,-1.8
2,201104,0.41,58.9,-2.3
2,201105,0.28,63.2,-2.54
2,201106,0.02,75.7,-3.09
2,201107,1.76,80.8,-2.91
2,201108,1.28,82.2,-3.48
2,201109,1.31,74.6,-3.15
2,201110,0.67,62.8,-3.11
2,201111,0.92,49.4,-2.74
2,201112,1.55,39.9,-2.2
2,201201,0.26,45.3,-2.68
2,201202,0.43,45.6,-2.94
2,201203,0.69,51.6,-3.11
2,201204,0.32,60.6,-3.67
2,201205,0.05,69.3,-4.24
2,201206,0.08,78.7,-4.75
2,201207,2.52,80,-3.71
2,201208,2.22,80.5,-3.39
2,201209,1.07,73.7,-3.23
2,201210,0.25,63.8,-3.57
2,201211,0.21,53.8,-3.9
2,201212,1.46,42.4,-3.38
2,201301,1.3,38.6,-2.82
2,201302,0.51,42.2,-2.79
2,201303,0.57,54.8,-3.09
2,201304,0.2,59.4,-3.46
2,201305,0.06,67.4,-3.69
2,201306,0.03,79.5,-4.07
2,201307,2.68,81,-3.01
2,201308,2.39,78.5,-2.56
2,201309,1.88,72.4,-1.74
2,201310,0.21,58.8,-2.05
2,201311,1.86,51.3,-1.16
2,201312,0.44,41.5,-1.46
2,201401,0.03,46.5,-2.26
2,201402,0.16,50,-3.06
2,201403,0.9,53.9,-3.4
2,201404,0.24,59.1,-3.96
2,201405,0.07,66.8,-4.48
2,201406,0.01,77.7,-5.06
2,201407,1.86,81.4,-4.65
2,201408,3.13,76.5,-3.33
2,201409,2.49,74.2,-2.01
2,201410,0.6,64.9,-2.23
2,201411,0.11,51.7,-2.68
2,201412,1.47,44.3,-2.34
2,201501,1.79,45.1,-1.78
2,201502,0.64,52,-2.19
2,201503,1.12,56.3,-2.4
2,201504,0.42,58.4,-2.67
2,201505,1,62.9,0.25
2,201506,0.8,78.4,0.33
2,201507,1.91,78.6,0.42
2,201508,2.1,80.6,0.24
2,201509,1.37,75,0.22
2,201510,1.88,64.5,0.84
2,201511,0.76,48.3,-0.03
2,201512,0.6,40.9,-0.4
3,199201,2.42,40.8,-0.4
3,199202,3.28,48.6,-0.69
3,199203,5.24,52.6,-0.57
3,199204,2.61,60.4,-1.12
3,199205,3.38,66.8,-1.41
3,199206,6.95,73.9,1.06
3,199207,5.49,79.3,1.82
3,199208,2.68,74,2.03
3,199209,4.39,70.5,2.31
3,199210,1.59,61.6,1.72
3,199211,5.4,48.2,1.86
3,199212,4.83,42,1.87
3,199301,4.77,39.4,1.94
3,199302,2.97,41.3,-0.28
3,199303,3.32,49,-0.67
3,199304,5.96,56.3,0.5
3,199305,5.11,67,0.49
3,199306,4.12,76.4,0.52
3,199307,1.4,83.2,-0.84
3,199308,3.6,81.3,-1.02
3,199309,5.14,70.6,0.48
3,199310,5.53,58.7,1.14
3,199311,5.42,46,1.5
3,199312,4.7,42.5,1.51
3,199401,5.44,36.6,1.82
3,199402,3.87,43,1.61
3,199403,5.16,51.9,1.49
3,199404,4.25,62.7,1.1
3,199405,3.97,66.2,0.77
3,199406,4.06,78.8,0.64
3,199407,6.59,78.1,1.69
3,199408,3.1,76.2,1.9
3,199409,2.2,70.2,1.49
3,199410,3.88,62.4,1.49
3,199411,7.14,54.2,2.01
3,199412,4.73,44.4,1.94
3,199501,5.08,41.1,2.06
3,199502,2.05,44.5,-0.62
3,199503,3.47,53.5,-1.07
3,199504,6.03,60.1,-0.58
3,199505,4.9,68.3,-0.59
3,199506,3.67,74.6,-0.51
3,199507,4.22,80,-0.19
3,199508,1.24,83.1,-0.9
3,199509,2.63,70,-1.08
3,199510,2.39,62,-1.39
3,199511,2.82,47.8,-1.83
3,199512,4.34,40.7,-1.83
3,199601,2.81,38.2,-1.91
3,199602,1.63,44.4,-2.47
3,199603,3.64,46.2,-2.45
3,199604,4.52,58.2,-2.18
3,199605,3.85,72.3,-2.49
3,199606,4.34,76.3,0.13
3,199607,5.44,79.2,0.8
3,199608,3.02,77.6,0.92
3,199609,6.09,70,1.76
3,199610,3.99,61.2,1.96
3,199611,8.89,46.6,3.23
3,199612,3.53,44.6,2.69
3,199701,2.93,38.6,2.18
3,199702,6.02,46,2.54
3,199703,6.15,54.8,2.53
3,199704,7.72,56,3.27
3,199705,3.92,65.9,2.71
3,199706,5.07,74.3,2.9
3,199707,1.99,81.3,2.22
3,199708,3.17,77.4,2
3,199709,2.9,73.2,1.54
3,199710,4.52,60.9,1.66
3,199711,3.47,47.1,1.3
3,199712,4.07,40.4,1.15
3,199801,6.33,44.3,1.64
3,199802,4.77,46.5,1.65
3,199803,5.79,49.6,1.79
3,199804,3.23,59.7,-0.41
3,199805,3.41,72.7,-1.03
3,199806,2,79.9,-1.73
3,199807,3.47,84,-2.26
3,199808,3.24,80.9,-2.36
3,199809,4.24,77.9,-2.24
3,199810,5.11,64.1,-1.72
3,199811,3.01,53.7,-2.03
3,199812,4.57,43.9,-1.86
3,199901,6.89,42.6,-0.88
3,199902,1.33,49.6,-1.75
3,199903,5.33,49,-1.38
3,199904,5.59,63.4,-1.12
3,199905,4.62,68.2,-1.14
3,199906,5.35,76.5,-0.57
3,199907,1.79,81.6,-0.97
3,199908,1.2,81.2,-1.75
3,199909,1.77,71.9,-2.2
3,199910,3.12,62,-2.2
3,199911,1.85,55.8,-2.95
3,199912,4.96,44,-2.79
3,200001,2.32,41.8,-3
3,200002,2.66,49.1,-3.24
3,200003,4.24,54.8,-3.22
3,200004,3.61,59.2,-3.17
3,200005,6.69,70.8,-2.55
3,200006,6.93,75.1,-1.27
3,200007,1.54,80.1,-1.63
3,200008,0.43,83.8,-2.66
3,200009,2.95,73.7,-2.75
3,200010,1.76,63.9,-3.16
3,200011,8.97,46.8,1.04
3,200012,3.6,31.6,0.88
3,200101,3.48,37,0.72
3,200102,8.07,45.5,1.87
3,200103,3.78,47.9,-0.25
3,200104,2.34,65.4,-1.12
3,200105,5.64,70,-1.05
3,200106,3.15,75.5,-1.12
3,200107,2.58,82,-1.49
3,200108,2.84,80.8,-1.7
3,200109,3.65,70.9,0.02
3,200110,5.82,59.5,0.69
3,200111,5.78,55,0.94
3,200112,8.28,45.2,1.97
3,200201,4.01,42.5,1.78
3,200202,2.73,42.3,1.22
3,200203,9.5,47.9,2.57
3,200204,3.33,63.6,-0.54
3,200205,6.16,67,-0.15
3,200206,2.57,76.6,-0.55
3,200207,4.13,80.6,-0.49
3,200208,3.36,79.9,-0.44
3,200209,2.98,75.2,-0.71
3,200210,4.35,60.5,-0.4
3,200211,2.17,48.2,-0.93
3,200212,7.54,42.7,0
3,200301,0.67,36.8,-0.83
3,200302,6.05,40.1,-0.05
3,200303,2.01,51.2,-0.92
3,200304,2.6,61.7,-1.48
3,200305,6.87,69.6,0.4
3,200306,5.75,73.1,1.09
3,200307,3.56,80,1.16
3,200308,2.93,80.8,1.07
3,200309,3.6,70.2,1.07
3,200310,2.43,62.8,-0.34
3,200311,5.26,54.6,-0.31
3,200312,3.11,42.3,-0.63
3,200401,3.26,41,-0.74
3,200402,4.1,40.6,-0.58
3,200403,4.48,55.9,-0.81
3,200404,6.28,60.8,0.42
3,200405,5,70.7,0.22
3,200406,5.81,75.8,0.83
3,200407,4.71,77.8,1.41
3,200408,2.76,75.3,1.62
3,200409,0.4,73,0.57
3,200410,8.17,65.8,1.69
3,200411,8.99,54.1,2.86
3,200412,3.06,41.5,-0.29
3,200501,5.32,44.7,0.33
3,200502,2.84,47.5,-0.44
3,200503,3.5,50.4,-0.8
3,200504,4.12,60.9,-0.91
3,200505,1.93,67.4,-1.64
3,200506,1.98,77.5,-2.2
3,200507,4.05,80.2,-2.25
3,200508,3.04,82.2,-2.4
3,200509,4.77,77,-2.05
3,200510,0.26,61.7,-2.86
3,200511,3.2,54,-3.19
3,200512,0.74,40,-4.08
3,200601,4.61,47.5,-4.01
3,200602,2.51,40.8,-4.01
3,200603,5.02,53.4,-3.64
3,200604,4.56,66.5,-3.58
3,200605,3.93,69.9,-3.6
3,200606,2.56,76.3,-3.64
3,200607,2.79,81.2,-3.79
3,200608,3.74,82.1,-3.52
3,200609,4.33,69.7,0.29
3,200610,4.52,60.1,0.61
3,200611,4.88,51.5,0.67
3,200612,5.88,44.9,1.06
3,200701,6.92,39.9,1.78
3,200702,2.44,40.9,-0.44
3,200703,1.64,59.5,-1.67
3,200704,4.22,57.4,-1.62
3,200705,3.69,71,-1.97
3,200706,3.65,77.1,-1.88
3,200707,5.75,77.6,-0.93
3,200708,0.89,83.7,-1.62
3,200709,4.56,74.1,-1.3
3,200710,5.15,64,-0.86
3,200711,2.06,52.5,-1.48
3,200712,5.73,44,-1.08
3,200801,1.73,39,-1.53
3,200802,4.67,43.6,0.2
3,200803,9.06,51.9,1.4
3,200804,8.13,58.8,2.28
3,200805,4.55,68.1,1.89
3,200806,4.06,77.7,1.7
3,200807,2.9,80.5,1.29
3,200808,7.27,77.7,2.52
3,200809,7.63,71.1,3.73
3,200810,3.71,60,3.81
3,200811,2.31,48.9,3.11
3,200812,4.46,41,2.9
3,200901,2.74,38.4,2.32
3,200902,2.71,47.3,1.61
3,200903,5.35,52.7,1.52
3,200904,5.21,59.6,1.53
3,200905,11.03,67.5,2.97
3,200906,2.61,78.8,2.16
3,200907,7.55,77.8,3.21
3,200908,3.55,76.6,3.36
3,200909,8.64,71.3,4.77
3,200910,14.13,57,7.82
3,200911,1.7,54,6.43
3,200912,6.98,38.1,6.64
3,201001,3.92,36.5,6.01
3,201002,3.32,36.5,-0.11
3,201003,2.99,50.5,-0.66
3,201004,3.06,63.4,-1.19
3,201005,6.2,71.3,-0.93
3,201006,2.61,81.6,-1.48
3,201007,4.46,82,-1.44
3,201008,1.73,83.9,-2.11
3,201009,3.3,74.8,-2.17
3,201010,1.31,62.7,-2.71
3,201011,4.35,52,-2.71
3,201012,1.54,38.9,-3.33
3,201101,1.6,37.6,-3.75
3,201102,4.12,43.9,-3.35
3,201103,2.8,52.5,-3.68
3,201104,10.6,63.5,-1.77
3,201105,8.31,67.3,-0.7
3,201106,1.67,81.7,-1.58
3,201107,2.03,84.7,-2.6
3,201108,4.26,83.1,-2.47
3,201109,2.49,70.2,-2.55
3,201110,2.54,60.6,-2.64
3,201111,8.45,53.4,-1.57
3,201112,6.97,43.3,-0.62
3,201201,2.92,44.6,-0.87
3,201202,3.03,47.2,-1.16
3,201203,6.71,62.2,-0.91
3,201204,2.56,64.4,-1.6
3,201205,1.47,73.2,-2.7
3,201206,1.98,78,-3.36
3,201207,2.82,84.1,-4.01
3,201208,4.37,80.2,-3.57
3,201209,5.01,73.5,-2.88
3,201210,3.29,59.3,-2.59
3,201211,1.74,50.2,-3.11
3,201212,3.91,46.4,-3.16
3,201301,6.04,42.1,0.56
3,201302,4.07,43.3,0.53
3,201303,3.51,46.6,0.18
3,201304,5.23,58.5,0.37
3,201305,6.29,67.2,0.69
3,201306,3.32,77.1,0.41
3,201307,4.04,78,0.6
3,201308,3.83,78.4,0.86
3,201309,3.47,75.4,0.66
3,201310,4.84,61.5,0.98
3,201311,3.85,47.5,0.85
3,201312,5.75,40.1,1.25
3,201401,1.98,35.2,-0.46
3,201402,2.67,38.8,-0.75
3,201403,4.66,46.5,0.06
3,201404,5.54,59.6,0.3
3,201405,6.05,68.1,0.52
3,201406,6.24,76.7,1.19
3,201407,4.34,75.4,1.69
3,201408,2.89,78.7,1.86
3,201409,2.42,72.6,1.4
3,201410,5.43,63.7,1.78
3,201411,2.68,44.9,-0.24
3,201412,3.01,43.8,-0.56
3,201501,3.49,38.6,-0.58
3,201502,3.18,36.1,-0.67
3,201503,8.02,49.7,0.98
3,201504,5.75,62.5,1.07
3,201505,10.56,69.3,2.36
3,201506,3.99,78.1,2.08
3,201507,4.92,81.9,2.2
3,201508,3.02,78.1,2.05
3,201509,1.47,74.8,1.11
3,201510,3.75,63.5,0.96
3,201511,10.72,54.2,2.35
3,201512,8.44,50,3.18
4,199201,1.94,43.2,-3.22
4,199202,5.98,49.1,-2.46
4,199203,3.65,50.8,-2.04
4,199204,1.03,58.9,-2.34
4,199205,0.23,67,-2.77
4,199206,0.71,69,-2.93
4,199207,0.24,73.8,-2.99
4,199208,0.2,76.2,-2.86
4,199209,0.05,70.8,-3.04
4,199210,2.13,62.6,-2.31
4,199211,0.59,49.5,-2.93
4,199212,6.48,40.3,0.9
4,199301,8.86,41.3,2.79
4,199302,5.98,44,3.44
4,199303,3.05,52.9,2.9
4,199304,1.45,55.2,2.46
4,199305,1.44,62.3,2.68
4,199306,0.87,68,3.06
4,199307,0.03,72.2,3.02
4,199308,0.22,73.2,2.89
4,199309,0.04,69.5,-0.39
4,199310,0.82,61.4,-0.7
4,199311,1.42,48.8,-1.12
4,199312,2.52,43.1,-1.53
4,199401,1.91,45.7,-2.44
4,199402,3.96,43.7,-2.26
4,199403,1.24,52.9,-2.96
4,199404,1.36,55.9,-2.89
4,199405,1.35,61.3,-2.2
4,199406,0.1,70.9,-2.04
4,199407,0.05,76.5,-2.22
4,199408,0.06,75.8,-2.41
4,199409,0.34,69.8,-2.33
4,199410,0.63,58.6,-2.45
4,199411,3.73,42.9,0.59
4,199412,2.81,42.1,0.29
4,199501,12.5,44.7,3.46
4,199502,1.27,51.3,2.23
4,199503,9.57,48.9,4.71
4,199504,2.69,52.9,4.79
4,199505,1.73,58.4,5.12
4,199506,0.95,66.1,5.76
4,199507,0.17,74.2,6.26
4,199508,0.06,75,5.71
4,199509,0.07,71.2,4.73
4,199510,0.05,62.2,3.37
4,199511,0.36,55.9,1.86
4,199512,5.78,46.4,2.18
4,199601,5.12,45.6,2.34
4,199602,5.99,48.8,2.9
4,199603,2.57,51.5,2.28
4,199604,2.1,56.8,2.15
4,199605,2.01,62.5,2.84
4,199606,0.18,70.4,3.08
4,199607,0.2,78.1,2.88
4,199608,0.06,76.7,2.16
4,199609,0.27,68.4,1.74
4,199610,1.7,59.2,1.84
4,199611,3.35,51.1,1.86
4,199612,8.96,45.6,3.45
4,199701,7.62,44.5,4.62
4,199702,0.71,46.6,-0.94
4,199703,0.84,54,-2
4,199704,0.89,55.6,-2.25
4,199705,0.38,67.6,-2.77
4,199706,0.65,68.4,-3.03
4,199707,0.31,74,-3.08
4,199708,0.27,74.9,-2.86
4,199709,0.94,70.8,0.45
4,199710,1.08,59,0.31
4,199711,3.95,51.6,0.71
4,199712,2.96,42.4,0.42
4,199801,6.97,45.1,1.48
4,199802,11.5,43.6,4.16
4,199803,4.15,49.2,4.17
4,199804,2.17,51.6,4.09
4,199805,3.03,54.9,5.5
4,199806,0.77,65.2,6.04
4,199807,0.2,76,7.17
4,199808,0.13,77.2,6.6
4,199809,0.74,69.2,6.23
4,199810,0.76,57.7,5.35
4,199811,4.34,48.8,5.48
4,199812,1.65,42,-0.63
4,199901,3.54,45,-0.79
4,199902,4.98,44.9,0.57
4,199903,2.4,47.5,0.29
4,199904,1.87,51.3,0.47
4,199905,0.33,60.4,0.22
4,199906,0.25,67.8,0.31
4,199907,0.31,73.3,0.5
4,199908,0.21,72.6,0.52
4,199909,0.18,70.7,-0.28
4,199910,0.71,63.7,-0.77
4,199911,2.2,53,-1.01
4,199912,0.65,45.3,-2.12
4,200001,5.09,45.8,-0.05
4,200002,6.93,47.2,1
4,200003,1.92,50.2,-0.54
4,200004,1.8,57.8,-0.56
4,200005,0.94,63.9,-0.42
4,200006,0.31,72.2,-0.44
4,200007,0.06,73.5,-0.8
4,200008,0.27,75,-0.79
4,200009,0.35,69.1,-0.83
4,200010,2.2,58.4,-0.11
4,200011,0.79,46,-0.76
4,200012,0.77,46.5,-1.93
4,200101,3.52,42.3,-2.35
4,200102,4.42,43.1,-2.06
4,200103,2.21,52.6,-2.36
4,200104,1.75,52,-1.99
4,200105,0.15,68.6,-2.36
4,200106,0.23,71.4,-2.66
4,200107,0.28,74.2,-2.79
4,200108,0.05,76,-2.89
4,200109,0.3,71.2,-2.82
4,200110,0.65,63.6,-3.09
4,200111,4.21,51.6,-2.24
4,200112,5.25,42.8,-1.41
4,200201,2.22,42.4,-1.69
4,200202,1.45,48.2,-2.24
4,200203,1.91,48.5,-2.48
4,200204,0.88,56,-2.68
4,200205,0.59,61.5,-2.58
4,200206,0.07,71.2,-2.76
4,200207,0.06,77.4,-3.07
4,200208,0.01,74.4,-3.28
4,200209,0.11,70.9,-3.37
4,200210,0.06,59.4,-3.77
4,200211,3.18,52.3,0.09
4,200212,8.14,44,1.6
4,200301,1.92,50,0.69
4,200302,2.66,45.7,0.37
4,200303,2.77,51.4,0.1
4,200304,3.98,50,1.4
4,200305,1.09,62,1.53
4,200306,0.04,71.2,1.53
4,200307,0.22,78.7,-0.19
4,200308,0.57,75,-0.01
4,200309,0.17,72.9,-0.4
4,200310,0.09,65.4,-1.35
4,200311,2.35,46.8,-1.28
4,200312,5.77,44,0.66
4,200401,2.27,43.5,0.14
4,200402,5.88,44.2,1.01
4,200403,1.08,56.9,-1.19
4,200404,0.7,57.3,-1.7
4,200405,0.45,63.2,-2.15
4,200406,0.08,70.4,-2.8
4,200407,0.06,76.1,-3.26
4,200408,0.19,74.8,-3.23
4,200409,0.14,69.4,-3.26
4,200410,3.72,58.2,1.6
4,200411,1.68,47.7,1.26
4,200412,5.51,44.6,1.73
4,200501,5.56,44.1,2.33
4,200502,4.03,47.1,2.28
4,200503,3.69,51.1,2.21
4,200504,1.79,53,2.09
4,200505,2.54,62.2,3.17
4,200506,0.67,66.2,3.83
4,200507,0.14,78.4,4.58
4,200508,0.29,75.8,4.08
4,200509,0.32,66.9,3.55
4,200510,1,59.9,3.01
4,200511,2.26,52.4,2.42
4,200512,7.81,46.1,3.46
4,200601,4.54,44.6,3.49
4,200602,2.69,47.7,2.84
4,200603,5.41,44,3.71
4,200604,4.16,53,4.61
4,200605,0.73,64.6,-0.05
4,200606,0.15,73.2,-0.14
4,200607,0.15,79.3,-0.68
4,200608,0.06,73.8,-1.1
4,200609,0.06,69.5,-1.44
4,200610,0.45,58.8,-1.78
4,200611,2.08,51.3,-1.91
4,200612,3.13,43.9,-2.02
4,200701,0.81,41.5,-3.09
4,200702,4.24,46.7,-2.81
4,200703,0.74,54.4,-3.73
4,200704,1.27,56.3,-3.65
4,200705,0.32,64.1,-3.88
4,200706,0.12,70.5,-4.28
4,200707,0.18,76.9,-4.47
4,200708,0.12,76.1,-4.42
4,200709,0.5,67.5,-3.92
4,200710,1.5,58.6,-3.33
4,200711,0.82,53.3,-3.88
4,200712,3.21,41.2,-3.75
4,200801,7.11,41.1,-2.36
4,200802,2.76,45.8,-2.33
4,200803,0.61,50.3,-3.18
4,200804,0.34,54.4,-3.53
4,200805,0.54,61.7,-3.6
4,200806,0.03,71.1,-3.98
4,200807,0.14,76.5,-4.22
4,200808,0.12,76.6,-4.2
4,200809,0.04,71.8,-4.29
4,200810,0.7,61.8,-4.3
4,200811,2.41,53.9,-4.13
4,200812,3.05,42,-3.99
4,200901,1.27,46.9,-4.81
4,200902,4.64,45.2,-4.15
4,200903,2.26,49.2,-4.08
4,200904,0.57,54.3,-4.2
4,200905,1.24,66.7,-3.67
4,200906,0.6,67.5,-3.39
4,200907,0.05,77.6,-3.27
4,200908,0.12,74.8,-3.28
4,200909,0.09,73,-3.43
4,200910,2.07,58.1,-2.51
4,200911,0.99,50.9,-3
4,200912,3.15,41.8,-3
4,201001,6.48,45.2,0.67
4,201002,3.65,46.8,0.66
4,201003,2.19,49,0.22
4,201004,3.47,50.9,1.22
4,201005,1.07,56.9,1.5
4,201006,0.26,69.1,1.93
4,201007,0.07,76.1,1.94
4,201008,0.1,73.4,1.53
4,201009,0.16,70.4,1.04
4,201010,3,60.5,1.99
4,201011,2.6,48.6,1.84
4,201012,8.13,45.8,3.14
4,201101,1.28,45.2,1.98
4,201102,3.34,43.4,1.82
4,201103,6.41,48.7,3.03
4,201104,1.1,53.4,2.47
4,201105,1.44,57.6,2.82
4,201106,0.92,66.9,3.42
4,201107,0.22,74.2,3.84
4,201108,0.1,75.2,3.5
4,201109,0.28,72.2,-0.21
4,201110,1.54,61.4,-0.08
4,201111,1.69,48.2,-0.45
4,201112,0.47,42.8,-1.63
4,201201,3.12,46.5,-2.27
4,201202,1.22,46.5,-3.18
4,201203,4.74,48.8,-2.31
4,201204,2.48,55.8,-1.74
4,201205,0.2,63.9,-1.96
4,201206,0.32,69.3,-1.86
4,201207,0.26,74.7,-1.74
4,201208,0.3,77.8,-1.58
4,201209,0.1,73.1,-1.89
4,201210,0.99,62.2,-1.97
4,201211,3.57,52.5,0.24
4,201212,6.15,43,1.08
4,201301,1.19,42.1,-0.8
4,201302,0.58,45.3,-1.66
4,201303,1.33,53.8,-2.43
4,201304,0.71,58.2,-2.83
4,201305,0.62,63.8,-2.98
4,201306,0.38,72.4,-3.28
4,201307,0.28,78,-3.51
4,201308,0.38,74.4,-3.23
4,201309,0.77,69.3,-2.61
4,201310,0.26,58.5,-2.93
4,201311,0.99,51.9,-3.4
4,201312,0.44,44.1,-4.37
4,201401,0.54,50.1,-5.88
4,201402,4.02,49.8,-5.87
4,201403,3.28,53.5,-5.59
4,201404,1.06,57.7,-5.53
4,201405,0.35,64.6,-6.05
4,201406,0.06,71.9,-6.77
4,201407,0.22,78.4,-7.01
4,201408,0.45,74.9,-6.35
4,201409,0.72,72.2,-5.53
4,201410,1.06,64.4,-5.3
4,201411,1.84,53.1,-5.22
4,201412,6.3,46.8,-3.98
4,201501,0.65,48.6,-4.84
4,201502,2.86,53.2,-4.86
4,201503,0.78,56.9,-5.67
4,201504,1.06,56.7,-5.53
4,201505,0.93,60.8,-5.11
4,201506,0.23,74.4,-5.13
4,201507,0.66,75,-4.85
4,201508,0.08,76.5,-4.75
4,201509,0.33,72.1,-4.48
4,201510,0.9,65,-4.48
4,201511,1.87,47.6,-4.3
4,201512,4.69,42.3,-3.57
5,199201,0.7,24.7,1.35
5,199202,0.83,31.9,1.19
5,199203,2.18,38.1,1.4
5,199204,0.79,48.2,-0.99
5,199205,2.08,54.6,-1.04
5,199206,2.22,59.7,0.54
5,199207,2.54,64.4,1.17
5,199208,2.89,63.4,2.19
5,199209,0.69,58.6,1.53
5,199210,0.92,49.1,1.02
5,199211,1.6,28.4,1.52
5,199212,1.09,22.1,1.52
5,199301,1.59,23.7,1.98
5,199302,2.04,25.3,2.99
5,199303,1.68,36.1,3.14
5,199304,1.77,42.1,2.99
5,199305,2.18,52.6,2.84
5,199306,1.36,60.2,2.68
5,199307,1.21,66,2.04
5,199308,2.84,63.9,2.7
5,199309,1.27,55.3,2.48
5,199310,1.95,44.8,2.86
5,199311,1.41,29.2,3.1
5,199312,0.6,26.8,-0.19
5,199401,0.72,26.8,-0.29
5,199402,1.12,26.2,-0.1
5,199403,1.03,38.3,-0.58
5,199404,2.42,43.4,-0.09
5,199405,1.67,55.3,-0.48
5,199406,1.17,66.2,-0.79
5,199407,1.15,67.5,-1.65
5,199408,2.28,67.8,-1.56
5,199409,1.26,59.1,-1.68
5,199410,1.98,46,0.54
5,199411,1.64,32.1,1.08
5,199412,0.69,29.5,0.73
5,199501,1.08,27,0.69
5,199502,1.13,34.4,0.55
5,199503,2.13,36.2,0.84
5,199504,2.64,39.8,1.71
5,199505,4.58,47.2,3.84
5,199506,2.92,58.5,4.82
5,199507,1.83,65.5,5.03
5,199508,1.45,68.8,4.51
5,199509,1.91,57.4,4.58
5,199510,0.59,45.8,3.69
5,199511,0.88,38,2.9
5,199512,0.65,29.4,2.15
5,199601,1.68,24.4,2.25
5,199602,1.27,30.8,2.15
5,199603,1.2,33.8,1.79
5,199604,1.26,43.7,1.23
5,199605,2.01,55.5,0.87
5,199606,1.68,63.4,0.82
5,199607,2.34,68.1,0.9
5,199608,1.9,66.1,0.74
5,199609,2.25,55.7,1.43
5,199610,1.63,46,1.6
5,199611,1.42,34.6,1.73
5,199612,1.21,27.2,1.73
5,199701,1.74,24.7,2.24
5,199702,1.06,27.2,2.36
5,199703,0.51,38.3,1.47
5,199704,2.45,38.4,2.18
5,199705,1.91,52.6,1.92
5,199706,2.21,62.2,2.39
5,199707,2.14,67.2,2.57
5,199708,3.45,65,3.82
5,199709,2.43,59.8,4.37
5,199710,2.25,45.9,4.8
5,199711,1.23,32.2,4.8
5,199712,0.86,24.6,4.51
5,199801,0.8,28.2,4.24
5,199802,1.08,29.5,4.26
5,199803,1.85,33.7,4.58
5,199804,1.77,41,4.35
5,199805,1.06,54.4,3.12
5,199806,1.21,59.4,2.62
5,199807,3.79,69,3.62
5,199808,1.85,66.2,3.32
5,199809,0.89,62.5,2.4
5,199810,2.5,47,3.07
5,199811,1.34,37.6,2.85
5,199812,0.63,26.5,-0.28
5,199901,1.07,29.8,-0.21
5,199902,0.66,33.3,-0.57
5,199903,0.72,39.3,-1.52
5,199904,4.38,40.1,1.93
5,199905,2.64,50.4,2.39
5,199906,1.64,60.5,2.51
5,199907,2.59,68.3,3.13
5,199908,3.27,65.5,4.29
5,199909,1.39,55.4,4.15
5,199910,0.57,48,-0.5
5,199911,0.37,41.2,-1.48
5,199912,0.73,27.9,-1.74
5,200001,1.25,29.1,-1.61
5,200002,1.19,34.3,-1.69
5,200003,2.55,36.6,-1.12
5,200004,1.32,46.4,-1.51
5,200005,1.2,56.1,-2.22
5,200006,1,63,-2.62
5,200007,1.63,69.8,-3.14
5,200008,2.01,69,-3.22
5,200009,1.35,59.4,-3.15
5,200010,1.76,47.4,-2.54
5,200011,0.83,27.2,-2.42
5,200012,0.82,25.7,-2.56
5,200101,1.02,24.7,-2.58
5,200102,1.14,28.2,-2.55
5,200103,1.42,36,-2.73
5,200104,1.65,45.9,-2.85
5,200105,2.69,53.9,-2.28
5,200106,0.94,63.9,-2.67
5,200107,2.44,70.2,-2.46
5,200108,1.97,66.9,-2.38
5,200109,1.04,60.3,-2.62
5,200110,0.65,47.9,-2.93
5,200111,1.2,37.9,-2.89
5,200112,0.65,26.4,-3.17
5,200201,0.64,25.4,-3.56
5,200202,0.48,27.1,-4.22
5,200203,0.87,32,-4.74
5,200204,0.57,47.3,-5.74
5,200205,0.57,53.4,-6.79
5,200206,0.87,67.1,-7.84
5,200207,1.02,71,-9
5,200208,1.49,66.8,-9.09
5,200209,2.1,58.4,-7.85
5,200210,1.62,43.2,-6.66
5,200211,0.98,33.7,-6.12
5,200212,0.64,27.6,-6.05
5,200301,0.44,31.6,-6.27
5,200302,1.49,26.3,-5.83
5,200303,2.19,36.6,-5.31
5,200304,1.57,45.3,-5.15
5,200305,1.75,53.8,-5.01
5,200306,2.07,60.1,-4.21
5,200307,1.02,72.4,-4.86
5,200308,1.85,68.4,-4.88
5,200309,1.44,56.7,-4.43
5,200310,0.37,51.5,-4.97
5,200311,1.34,33,-4.28
5,200312,0.91,28.6,-4.11
5,200401,0.9,26.2,-4.03
5,200402,1.27,26.3,-3.71
5,200403,0.61,41.8,-4.73
5,200404,3.15,44.4,-3.63
5,200405,0.7,54.8,-4.47
5,200406,1.99,60.8,0.05
5,200407,2.36,65.9,0.18
5,200408,1.85,63.2,0.16
5,200409,2.17,57.7,0.76
5,200410,1.47,46.8,0.83
5,200411,1.69,33.8,1.28
5,200412,0.77,28.4,0.96
5,200501,1.97,30.2,1.66
5,200502,1.06,31.3,1.8
5,200503,1.4,35.2,1.8
5,200504,1.97,43.4,1.82
5,200505,1.49,53.2,1.25
5,200506,2.2,60.9,1.74
5,200507,1.05,70,-0.64
5,200508,2.23,65,-0.4
5,200509,1.35,60.2,-0.56
5,200510,2.33,48.3,0.7
5,200511,0.89,37.5,-0.35
